,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0,0.0,0.011559526630871573,0.01139505837194287,0.0007142023522752306,0.01206119693728175,0.0007142023522752306,0.008907059286876486,0.012140789945465564,0.03223035664850946,0.007859065645483115,0.014912670342024113,0.010525307791217632,0.010810906815805205,0.0018741366358937862,0.005403275460308106,0.014912670342024113,0.01911682428281336,0.0007142023522752306,0.01320422881731651,0.003436161137081346,0.0048965495810840256,0.0007142023522752306,0.01911682428281336,0.011418101149058137,0.01710145004904828,0.0007142023522752306,0.01721140654159355
1,0.011559526630871573,0.0,0.016487275032884104,0.011219371934734363,0.01617068956631215,0.011219371934734363,0.006284339320086197,0.01644019989325239,0.03603946062026676,0.003759698451995967,0.003908249884541337,0.014215342634282473,0.020505112319854066,0.010501326183862056,0.011452142097002628,0.003908249884541337,0.021871449278226044,0.011219371934734363,0.02381127770048965,0.008922167665422675,0.01640759823404391,0.011219371934734363,0.021871449278226044,0.021225617456746938,0.022819348005800693,0.011219371934734363,0.024132287012420713
2,0.01139505837194287,0.016487275032884104,0.0,0.010794826561831589,0.0012965102159189583,0.010794826561831589,0.01026037830491719,0.001110885232588707,0.02100402054203022,0.013594270712328646,0.020363841630940606,0.0024200639495628538,0.0078006532905883705,0.010034944755701996,0.006401120442548715,0.020363841630940606,0.007808439741715287,0.010794826561831589,0.011700396181326577,0.009994728627631847,0.012999178820985616,0.010794826561831589,0.007808439741715287,0.00838741359479508,0.028241265708888928,0.010794826561831589,0.007693950085617142
3,0.0007142023522752306,0.011219371934734363,0.010794826561831589,0.0,0.011425837432764027,0.0,0.008279394896971456,0.011513945097140838,0.03168477298214687,0.0074830708201953635,0.014669039544904424,0.009857170893310405,0.010622314148056651,0.0011719445592721573,0.004718249084140923,0.014669039544904424,0.018485215641156016,0.0,0.013199275317228924,0.0028113586822051343,0.0053803166746928316,0.0,0.018485215641156016,0.0112540631067234,0.017788540624233518,0.0,0.016786675085317632
4,0.01206119693728175,0.01617068956631215,0.0012965102159189583,0.011425837432764027,0.0,0.011425837432764027,0.009890835055750155,0.00031159823491345697,0.020686307695913845,0.013494815437792589,0.020003822770913584,0.001985024438136477,0.009094939873349178,0.010574047414775693,0.006837462952000845,0.020003822770913584,0.007059959491388274,0.011425837432764027,0.01298586414605604,0.01032628282587516,0.014018126063058819,0.011425837432764027,0.007059959491388274,0.009676172915468382,0.029049992567638207,0.011425837432764027,0.008309183792641235
5,0.0007142023522752306,0.011219371934734363,0.010794826561831589,0.0,0.011425837432764027,0.0,0.008279394896971456,0.011513945097140838,0.03168477298214687,0.0074830708201953635,0.014669039544904424,0.009857170893310405,0.010622314148056651,0.0011719445592721573,0.004718249084140923,0.014669039544904424,0.018485215641156016,0.0,0.013199275317228924,0.0028113586822051343,0.0053803166746928316,0.0,0.018485215641156016,0.0112540631067234,0.017788540624233518,0.0,0.016786675085317632
6,0.008907059286876486,0.006284339320086197,0.01026037830491719,0.008279394896971456,0.009890835055750155,0.008279394896971456,0.0,0.010163647250868942,0.02992115450863957,0.004265374323549583,0.010118449182063434,0.007946272434296412,0.015180199255607858,0.007162224071470471,0.006148264551888249,0.010118449182063434,0.0157489130875763,0.008279394896971456,0.01883377947837335,0.005472657352692357,0.01355046502891811,0.008279394896971456,0.0157489130875763,0.01591302238954781,0.02434381731857216,0.008279394896971456,0.01794310983525307
7,0.012140789945465564,0.01644019989325239,0.001110885232588707,0.011513945097140838,0.00031159823491345697,0.011513945097140838,0.010163647250868942,0.0,0.020508130994558824,0.013732696651427762,0.020279546166771006,0.002233666223947942,0.008875670412978426,0.01068399459612129,0.0069641800235204715,0.020279546166771006,0.006977267642855371,0.011513945097140838,0.012750821532740356,0.010482565538072879,0.01399011202599235,0.011513945097140838,0.006977267642855371,0.009446346195753132,0.029095444906030728,0.011513945097140838,0.00800247810617849
8,0.03223035664850946,0.03603946062026676,0.02100402054203022,0.03168477298214687,0.020686307695913845,0.03168477298214687,0.02992115450863957,0.020508130994558824,0.0,0.03393383271264808,0.03958298608240351,0.02260893713932631,0.02391079289881987,0.031009476550565282,0.02740317795749418,0.03958298608240351,0.014176221726888538,0.03168477298214687,0.02542922677256381,0.030976402704155578,0.032587968908329455,0.03168477298214687,0.014176221726888538,0.023825999785539644,0.04838687790807072,0.03168477298214687,0.015906146847371877
9,0.007859065645483115,0.003759698451995967,0.013594270712328646,0.0074830708201953635,0.013494815437792589,0.0074830708201953635,0.004265374323549583,0.013732696651427762,0.03393383271264808,0.0,0.007453075736227182,0.01151011941033093,0.016888697646653777,0.006741723418386484,0.007984788027245983,0.007453075736227182,0.019805221518581148,0.0074830708201953635,0.02010277020214256,0.005178855867856209,0.012741069952718148,0.0074830708201953635,0.019805221518581148,0.01760102625219215,0.0208950620080473,0.0074830708201953635,0.021071735044843085
